ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,pl1_flag,pl1_year_pro,pl1_weight,pl1_height,pl1_hand,pl2_flag,pl2_year_pro,pl2_weight,pl2_height,pl2_hand
36,London,Wimbledon,2021-06-29,Grand Slam,Outdoor,Grass,1st Round,5,Otte,Rinderknech,151,109,479,734,4,6,6,3,6,2,6,7,13,12,3,2,Completed,GER,2011,79,183,Right-Handed,FRA,2018,86,196,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Thompson,Ruud,78,14,902,2690,7,6,7,6,2,6,2,6,6,2,3,2,Completed,AUS,2013,73,183,Right-Handed,NOR,2015,77,183,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Nishikori,Popyrin,53,67,1183,1027,6,4,6,4,6,4,0,0,0,0,3,0,Completed,JPN,2007,75,178,Right-Handed,AUS,2017,78,196,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Ivashka,Munar,79,69,900,1009,6,1,7,5,7,6,0,0,0,0,3,0,Completed,BLR,2013,83,196,Right-Handed,ESP,2014,78,183,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Bedene,Moutet,64,83,1089,883,6,4,6,4,6,0,0,0,0,0,3,0,Completed,GBR,2008,72,183,Right-Handed,FRA,2016,71,175,Left-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Berrettini,Pella,9,59,4468,1114,6,4,3,6,6,4,6,0,0,0,3,1,Completed,ITA,2015,95,196,Right-Handed,ARG,2007,83,185,Left-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Chardy,Karatsev,61,24,1111,2304,7,6,7,6,6,3,0,0,0,0,3,0,Completed,FRA,2005,75,188,Right-Handed,RUS,2011,85,185,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Nishioka,Isner,58,33,1142,1775,7,6,2,6,6,3,6,7,6,4,3,2,Completed,JPN,2014,64,170,Left-Handed,USA,2007,108,208,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Alcaraz,Uchiyama,75,116,924,697,6,3,6,7,6,2,3,6,6,3,3,2,Completed,ESP,2018,72,185,Right-Handed,JPN,2011,78,183,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Ymer,Tsonga,98,85,796,880,7,5,6,7,5,7,6,4,6,3,3,2,Completed,SWE,2015,75,183,Right-Handed,FRA,2004,91,188,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Giron,Ruusuvuori,66,76,1037,919,6,4,2,6,6,2,0,6,6,4,3,2,Completed,USA,2014,77,180,Right-Handed,FIN,2018,79,188,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Norrie,Pouille,34,95,1770,820,6,7,7,5,6,2,7,5,0,0,3,1,Completed,GBR,2017,80,188,Left-Handed,FRA,2012,81,185,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Galan,Coria,112,87,706,873,6,4,4,6,7,5,7,5,0,0,3,1,Completed,COL,2015,72,191,Right-Handed,ARG,2010,73,180,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Duckworth,Albot,91,93,853,826,6,4,6,4,6,1,0,0,0,0,3,0,Completed,AUS,2010,82,183,Right-Handed,MDA,2008,69,175,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Garin,Zapata Miralles,20,125,2440,650,6,7,6,3,3,6,6,3,6,2,3,2,Completed,CHI,2013,85,185,Right-Handed,ESP,2015,79,183,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Mager,Londero,77,129,918,623,7,6,6,0,4,6,6,3,0,0,3,1,Completed,POL,2015,81,96,Right-Handed,ARG,2010,70,180,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Dimitrov,Verdasco,21,106,2431,738,3,6,6,3,6,4,6,4,0,0,3,1,Completed,BUL,2008,80,191,Right-Handed,ESP,2001,87,185,Left-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Sonego,Sousa,27,121,2038,678,6,2,7,5,6,0,0,0,0,0,3,0,Completed,ITA,2013,76,191,Right-Handed,POR,2007,70,178,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Cilic,Caruso,37,96,1660,809,7,6,7,6,6,1,0,0,0,0,3,0,Completed,CRO,2005,89,198,Right-Handed,ITA,2010,80,185,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Fritz,Nakashima,40,138,1590,549,7,5,3,6,6,4,7,5,0,0,3,1,Completed,USA,2015,84,193,Right-Handed,USA,2019,84,185,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Kyrgios,Humbert,60,25,1113,2270,6,4,4,6,3,6,6,1,9,7,3,2,Completed,AUS,2013,85,193,Right-Handed,FRA,2016,73,188,Left-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Monfils,O Connell,17,130,2568,609,4,6,6,2,7,6,4,6,6,4,3,2,Completed,FRA,2004,80,193,Right-Handed,AUS,2011,78,183,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Bublik,Kukushkin,38,105,1641,742,6,4,6,2,6,1,0,0,0,0,3,0,Completed,KAZ,2014,76,196,Right-Handed,KAZ,2006,72,183,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Djokovic,Anderson,1,102,12113,753,6,3,6,3,6,3,0,0,0,0,3,0,Completed,SRB,2003,77,188,Right-Handed,RSA,2007,93,203,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Evans,Lajovic,26,42,2151,1540,6,3,6,3,6,4,0,0,0,0,3,0,Completed,GBR,2006,75,175,Right-Handed,SRB,2007,78,183,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Fucsovics,Vesely,48,72,1344,954,6,3,5,4,0,0,0,0,0,0,1,0,Retired,HUN,2010,82,188,Right-Handed,CZE,2009,92,198,Left-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Khachanov,Gerasimov,29,73,1965,941,6,1,7,6,6,3,0,0,0,0,3,0,Completed,RUS,2013,88,198,Right-Handed,BLR,2010,84,183,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Shapovalov,Andujar,12,70,2915,1005,0,0,0,0,0,0,0,0,0,0,0,0,Walkover,CAN,2016,76,183,Left-Handed,ESP,2003,76,180,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Fognini,Djere,31,55,1868,1168,6,3,6,4,0,6,6,4,0,0,3,1,Completed,ITA,2004,74,178,Right-Handed,SRB,2013,80,185,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Koepfer,Kwon,62,71,1108,986,6,3,6,7,7,6,5,7,6,3,3,2,Completed,GER,2016,79,180,Left-Handed,KOR,2015,72,180,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Tiafoe,Pospisil,57,65,1148,1071,6,4,6,4,6,4,0,0,0,0,3,0,Completed,USA,2015,77,188,Right-Handed,CAN,2007,84,193,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Schwartzman,Broady,11,143,3060,509,4,6,6,2,6,1,6,4,0,0,3,1,Completed,ARG,2010,64,170,Right-Handed,GBR,2014,78,183,Left-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Korda,Hoang,50,156,1272,456,7,5,6,4,6,4,0,0,0,0,3,0,Completed,USA,2018,77,196,Right-Handed,FRA,2016,76,183,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Murray,Otte,118,151,685,479,6,3,4,6,4,6,6,4,6,2,3,2,Completed,GBR,2005,84,191,Right-Handed,GER,2011,79,183,Right-Handed
36,London,Wimbledon,2021-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Rublev,Harris,7,51,6120,1268,6,1,6,2,7,5,0,0,0,0,3,0,Completed,RUS,2014,68,188,Right-Handed,RSA,2015,80,193,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Zverev,Sandgren,6,68,7305,1019,7,5,6,2,6,3,0,0,0,0,3,0,Completed,GER,2013,86,198,Right-Handed,USA,2011,87,188,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Bedene,Nishioka,64,58,1089,1142,6,1,6,0,6,2,0,0,0,0,3,0,Completed,GBR,2008,72,183,Right-Handed,JPN,2014,64,170,Left-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Garin,Polmans,20,154,2440,467,7,6,6,2,2,6,7,6,0,0,3,1,Completed,CHI,2013,85,185,Right-Handed,AUS,2015,77,188,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Duckworth,Querrey,91,54,853,1183,7,5,6,7,6,3,6,2,0,0,3,1,Completed,AUS,2010,82,183,Right-Handed,USA,2006,95,198,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Bautista Agut,Kecmanovic,10,49,3125,1309,6,3,6,3,6,7,3,6,6,3,3,2,Completed,ESP,2005,76,183,Right-Handed,SRB,2017,75,183,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Berrettini,Van De Zandschulp,9,139,4468,540,6,3,6,4,7,6,0,0,0,0,3,0,Completed,ITA,2015,95,196,Right-Handed,NED,2018,83,188,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Martinez,Monfils,107,17,736,2568,6,3,6,4,4,6,7,6,0,0,3,1,Completed,ESP,2016,76,185,Right-Handed,FRA,2004,80,193,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Norrie,Bolt,34,149,1770,482,6,3,6,1,6,2,0,0,0,0,3,0,Completed,GBR,2017,80,188,Left-Handed,AUS,2011,84,183,Left-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Thompson,Nishikori,78,53,902,1183,7,5,6,4,5,7,6,3,0,0,3,1,Completed,AUS,2013,73,183,Right-Handed,JPN,2007,75,178,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Ivashka,Chardy,79,61,900,1111,4,6,6,3,6,2,6,4,0,0,3,1,Completed,BLR,2013,83,196,Right-Handed,FRA,2005,75,188,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Sonego,Galan,27,112,2038,706,4,6,6,3,7,6,6,1,0,0,3,1,Completed,ITA,2013,76,191,Right-Handed,COL,2015,72,191,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Fritz,Johnson,40,74,1590,929,6,4,7,6,4,6,6,7,6,4,3,2,Completed,USA,2015,84,193,Right-Handed,USA,2012,86,188,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Bublik,Dimitrov,38,21,1641,2431,6,4,7,6,7,6,0,0,0,0,3,0,Completed,KAZ,2014,76,196,Right-Handed,BUL,2008,80,191,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Medvedev,Alcaraz,2,75,10280,924,6,4,6,1,6,2,0,0,0,0,3,0,Completed,RUS,2014,81,198,Right-Handed,ESP,2018,72,185,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Hurkacz,Giron,18,66,2533,1037,6,3,6,2,6,4,0,0,0,0,3,0,Completed,ITA,2013,77,188,Right-Handed,USA,2014,77,180,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Cilic,Bonzi,37,119,1660,683,6,4,3,6,6,3,7,6,0,0,3,1,Completed,CRO,2005,89,198,Right-Handed,FRA,2015,82,183,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Kyrgios,Mager,60,77,1113,918,7,6,6,4,6,4,0,0,0,0,3,0,Completed,AUS,2013,85,193,Right-Handed,POL,2015,81,96,Right-Handed
36,London,Wimbledon,2021-07-01,Grand Slam,Outdoor,Grass,2nd Round,5,Auger-aliassime,Ymer,19,98,2468,796,6,4,4,6,7,6,6,1,0,0,3,1,Completed,CAN,2016,84,188,Right-Handed,SWE,2015,75,183,Right-Handed
36,London,Wimbledon,2021-07-02,Grand Slam,Outdoor,Grass,3rd Round,5,Rublev,Fognini,7,31,6120,1868,6,3,5,7,6,4,6,2,0,0,3,1,Completed,RUS,2014,68,188,Right-Handed,ITA,2004,74,178,Right-Handed
36,London,Wimbledon,2021-07-02,Grand Slam,Outdoor,Grass,3rd Round,5,Khachanov,Tiafoe,29,57,1965,1148,6,3,6,4,6,4,0,0,0,0,3,0,Completed,RUS,2013,88,198,Right-Handed,USA,2015,77,188,Right-Handed
36,London,Wimbledon,2021-07-02,Grand Slam,Outdoor,Grass,3rd Round,5,Garin,Martinez,20,107,2440,736,6,4,6,3,4,6,6,4,0,0,3,1,Completed,CHI,2013,85,185,Right-Handed,ESP,2016,76,185,Right-Handed
36,London,Wimbledon,2021-07-02,Grand Slam,Outdoor,Grass,3rd Round,5,Fucsovics,Schwartzman,48,11,1344,3060,6,3,6,3,6,7,6,4,0,0,3,1,Completed,HUN,2010,82,188,Right-Handed,ARG,2010,64,170,Right-Handed
36,London,Wimbledon,2021-07-02,Grand Slam,Outdoor,Grass,3rd Round,5,Bautista Agut,Koepfer,10,62,3125,1108,7,5,6,1,7,6,0,0,0,0,3,0,Completed,ESP,2005,76,183,Right-Handed,GER,2016,79,180,Left-Handed
36,London,Wimbledon,2021-07-02,Grand Slam,Outdoor,Grass,3rd Round,5,Djokovic,Kudla,1,114,12113,698,6,4,6,3,7,6,0,0,0,0,3,0,Completed,SRB,2003,77,188,Right-Handed,USA,2010,75,180,Right-Handed
36,London,Wimbledon,2021-07-02,Grand Slam,Outdoor,Grass,3rd Round,5,Korda,Evans,50,26,1272,2151,6,3,3,6,6,3,6,4,0,0,3,1,Completed,USA,2018,77,196,Right-Handed,GBR,2006,75,175,Right-Handed
36,London,Wimbledon,2021-07-02,Grand Slam,Outdoor,Grass,3rd Round,5,Shapovalov,Murray,12,118,2915,685,6,4,6,2,6,2,0,0,0,0,3,0,Completed,CAN,2016,76,183,Left-Handed,GBR,2005,84,191,Right-Handed
36,London,Wimbledon,2021-07-03,Grand Slam,Outdoor,Grass,3rd Round,5,Berrettini,Bedene,9,64,4468,1089,6,4,6,4,6,4,0,0,0,0,3,0,Completed,ITA,2015,95,196,Right-Handed,GBR,2008,72,183,Right-Handed
36,London,Wimbledon,2021-07-03,Grand Slam,Outdoor,Grass,3rd Round,5,Ivashka,Thompson,79,78,900,902,6,4,6,4,6,4,0,0,0,0,3,0,Completed,BLR,2013,83,196,Right-Handed,AUS,2013,73,183,Right-Handed
36,London,Wimbledon,2021-07-03,Grand Slam,Outdoor,Grass,3rd Round,5,Sonego,Duckworth,27,91,2038,853,6,3,6,4,6,4,0,0,0,0,3,0,Completed,ITA,2013,76,191,Right-Handed,AUS,2010,82,183,Right-Handed
36,London,Wimbledon,2021-07-03,Grand Slam,Outdoor,Grass,3rd Round,5,Hurkacz,Bublik,18,38,2533,1641,6,3,6,4,6,2,0,0,0,0,3,0,Completed,ITA,2013,77,188,Right-Handed,KAZ,2014,76,196,Right-Handed
36,London,Wimbledon,2021-07-03,Grand Slam,Outdoor,Grass,3rd Round,5,Zverev,Fritz,6,40,7305,1590,6,7,6,4,6,3,7,6,0,0,3,1,Completed,GER,2013,86,198,Right-Handed,USA,2015,84,193,Right-Handed
36,London,Wimbledon,2021-07-03,Grand Slam,Outdoor,Grass,3rd Round,5,Auger-aliassime,Kyrgios,19,60,2468,1113,2,6,6,1,0,0,0,0,0,0,1,1,Retired,CAN,2016,84,188,Right-Handed,AUS,2013,85,193,Right-Handed
36,London,Wimbledon,2021-07-03,Grand Slam,Outdoor,Grass,3rd Round,5,Federer,Norrie,8,34,4815,1770,6,4,6,4,5,7,6,4,0,0,3,1,Completed,SUI,1998,85,185,Right-Handed,GBR,2017,80,188,Left-Handed
36,London,Wimbledon,2021-07-03,Grand Slam,Outdoor,Grass,3rd Round,3,Medvedev,Cilic,2,37,10280,1660,6,7,3,6,6,3,6,3,6,2,3,2,Completed,RUS,2014,81,198,Right-Handed,CRO,2005,89,198,Right-Handed
36,London,Wimbledon,2021-07-05,Grand Slam,Outdoor,Grass,4th Round,5,Berrettini,Ivashka,9,79,4468,900,6,4,6,3,6,1,0,0,0,0,3,0,Completed,ITA,2015,95,196,Right-Handed,BLR,2013,83,196,Right-Handed
36,London,Wimbledon,2021-07-05,Grand Slam,Outdoor,Grass,4th Round,5,Khachanov,Korda,29,50,1965,1272,3,6,6,4,6,3,5,7,10,8,3,2,Completed,RUS,2013,88,198,Right-Handed,USA,2018,77,196,Right-Handed
36,London,Wimbledon,2021-07-05,Grand Slam,Outdoor,Grass,4th Round,5,Shapovalov,Bautista Agut,12,10,2915,3125,6,1,6,3,7,5,0,0,0,0,3,0,Completed,CAN,2016,76,183,Left-Handed,ESP,2005,76,183,Right-Handed
36,London,Wimbledon,2021-07-05,Grand Slam,Outdoor,Grass,4th Round,5,Fucsovics,Rublev,48,7,1344,6120,6,3,4,6,4,6,6,0,6,3,3,2,Completed,HUN,2010,82,188,Right-Handed,RUS,2014,68,188,Right-Handed
36,London,Wimbledon,2021-07-05,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic,Garin,1,20,12113,2440,6,2,6,4,6,2,0,0,0,0,3,0,Completed,SRB,2003,77,188,Right-Handed,CHI,2013,85,185,Right-Handed
36,London,Wimbledon,2021-07-05,Grand Slam,Outdoor,Grass,4th Round,5,Auger-aliassime,Zverev,19,6,2468,7305,6,4,7,6,3,6,3,6,6,4,3,2,Completed,CAN,2016,84,188,Right-Handed,GER,2013,86,198,Right-Handed
36,London,Wimbledon,2021-07-05,Grand Slam,Outdoor,Grass,4th Round,5,Federer,Sonego,8,27,4815,2038,7,5,6,4,6,2,0,0,0,0,3,0,Completed,SUI,1998,85,185,Right-Handed,ITA,2013,76,191,Right-Handed
36,London,Wimbledon,2021-07-06,Grand Slam,Outdoor,Grass,4th Round,5,Hurkacz,Medvedev,18,2,2533,10280,2,6,7,6,3,6,6,3,6,3,3,2,Completed,ITA,2013,77,188,Right-Handed,RUS,2014,81,198,Right-Handed
36,London,Wimbledon,2021-07-07,Grand Slam,Outdoor,Grass,Quarterfinals,5,Shapovalov,Khachanov,12,29,2915,1965,6,4,3,6,5,7,6,1,6,4,3,2,Completed,CAN,2016,76,183,Left-Handed,RUS,2013,88,198,Right-Handed
36,London,Wimbledon,2021-07-07,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic,Fucsovics,1,48,12113,1344,6,3,6,4,6,4,0,0,0,0,3,0,Completed,SRB,2003,77,188,Right-Handed,HUN,2010,82,188,Right-Handed
36,London,Wimbledon,2021-07-07,Grand Slam,Outdoor,Grass,Quarterfinals,5,Hurkacz,Federer,18,8,2533,4815,6,3,7,6,6,0,0,0,0,0,3,0,Completed,ITA,2013,77,188,Right-Handed,SUI,1998,85,185,Right-Handed
36,London,Wimbledon,2021-07-07,Grand Slam,Outdoor,Grass,Quarterfinals,5,Berrettini,Auger-aliassime,9,19,4468,2468,6,3,5,7,7,5,6,3,0,0,3,1,Completed,ITA,2015,95,196,Right-Handed,CAN,2016,84,188,Right-Handed
36,London,Wimbledon,2021-07-09,Grand Slam,Outdoor,Grass,Semifinals,5,Berrettini,Hurkacz,9,18,4468,2533,6,3,6,0,6,7,6,4,0,0,3,1,Completed,ITA,2015,95,196,Right-Handed,ITA,2013,77,188,Right-Handed
36,London,Wimbledon,2021-07-09,Grand Slam,Outdoor,Grass,Semifinals,5,Djokovic,Shapovalov,1,12,12113,2915,7,6,7,5,7,5,0,0,0,0,3,0,Completed,SRB,2003,77,188,Right-Handed,CAN,2016,76,183,Left-Handed
36,London,Wimbledon,2021-07-11,Grand Slam,Outdoor,Grass,The Final,5,Djokovic,Berrettini,1,9,12113,4468,6,7,6,4,6,4,6,3,0,0,3,1,Completed,SRB,2003,77,188,Right-Handed,ITA,2015,95,196,Right-Handed
37,Bastad,Nordea Open,2021-07-12,ATP250,Outdoor,Clay,1st Round,3,Cecchinato,Gasquet,82,54,888,1183,6,2,5,7,6,3,0,0,0,0,2,1,Completed,ITA,2010,78,185,Right-Handed,FRA,2002,75,185,Right-Handed
37,Bastad,Nordea Open,2021-07-12,ATP250,Outdoor,Clay,1st Round,3,Ymer,Daniel,169,106,428,751,6,2,6,7,6,4,0,0,0,0,2,1,Completed,SWE,2014,78,183,Right-Handed,JPN,2010,76,191,Right-Handed
37,Bastad,Nordea Open,2021-07-13,ATP250,Outdoor,Clay,1st Round,3,Rinderknech,Sousa,105,119,757,679,6,1,6,1,0,0,0,0,0,0,2,0,Completed,FRA,2018,86,196,Right-Handed,POR,2007,70,178,Right-Handed
37,Bastad,Nordea Open,2021-07-13,ATP250,Outdoor,Clay,1st Round,3,Martinez,Novak,95,122,811,660,7,5,6,1,0,0,0,0,0,0,2,0,Completed,ESP,2016,76,185,Right-Handed,AUT,2011,80,183,Right-Handed
37,Bastad,Nordea Open,2021-07-13,ATP250,Outdoor,Clay,1st Round,3,Coria,Cerundolo,77,116,933,698,6,4,6,4,0,0,0,0,0,0,2,0,Completed,ARG,2010,73,180,Right-Handed,ARG,2018,78,185,Right-Handed
37,Bastad,Nordea Open,2021-07-13,ATP250,Outdoor,Clay,1st Round,3,Rune,Albot,211,91,332,836,4,6,6,3,6,0,0,0,0,0,2,1,Completed,DEN,2020,77,188,Right-Handed,MDA,2008,69,175,Right-Handed
37,Bastad,Nordea Open,2021-07-13,ATP250,Outdoor,Clay,1st Round,3,Ruusuvuori,Ymer,80,94,919,825,1,6,6,4,6,3,0,0,0,0,2,1,Completed,FIN,2018,79,188,Right-Handed,SWE,2015,75,183,Right-Handed
37,Bastad,Nordea Open,2021-07-13,ATP250,Outdoor,Clay,1st Round,3,Laaksonen,Musetti,134,62,581,1106,6,2,3,6,6,4,0,0,0,0,2,1,Completed,SUI,2009,78,185,Right-Handed,ITA,2019,78,185,Right-Handed
37,Bastad,Nordea Open,2021-07-14,ATP250,Outdoor,Clay,2nd Round,3,Coria,Cecchinato,77,82,933,888,4,6,6,4,6,3,0,0,0,0,2,1,Completed,ARG,2010,73,180,Right-Handed,ITA,2010,78,185,Right-Handed
37,Bastad,Nordea Open,2021-07-14,ATP250,Outdoor,Clay,2nd Round,3,Garin,Martinez,18,95,2610,811,6,3,6,3,0,0,0,0,0,0,2,0,Completed,CHI,2013,85,185,Right-Handed,ESP,2016,76,185,Right-Handed
37,Bastad,Nordea Open,2021-07-14,ATP250,Outdoor,Clay,2nd Round,3,Rinderknech,Millman,105,45,757,1476,6,3,3,6,6,3,0,0,0,0,2,1,Completed,FRA,2018,86,196,Right-Handed,AUS,2006,79,183,Right-Handed
37,Bastad,Nordea Open,2021-07-15,ATP250,Outdoor,Clay,2nd Round,3,Gombos,Ruusuvuori,99,80,782,919,6,2,6,4,0,0,0,0,0,0,2,0,Completed,SVK,2009,85,196,Right-Handed,FIN,2018,79,188,Right-Handed
37,Bastad,Nordea Open,2021-07-15,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena,Fognini,97,31,796,1868,6,3,1,6,6,4,0,0,0,0,2,1,Completed,ESP,2011,76,180,Right-Handed,ITA,2004,74,178,Right-Handed
37,Bastad,Nordea Open,2021-07-15,ATP250,Outdoor,Clay,2nd Round,3,Ruud,Rune,16,211,2725,332,6,0,6,2,0,0,0,0,0,0,2,0,Completed,NOR,2015,77,183,Right-Handed,DEN,2020,77,188,Right-Handed
37,Bastad,Nordea Open,2021-07-15,ATP250,Outdoor,Clay,2nd Round,3,Laaksonen,Ymer,134,169,581,428,6,2,7,5,0,0,0,0,0,0,2,0,Completed,SUI,2009,78,185,Right-Handed,SWE,2014,78,183,Right-Handed
37,Bastad,Nordea Open,2021-07-16,ATP250,Outdoor,Clay,Quarterfinals,3,Hanfmann,Rinderknech,107,105,747,757,6,4,6,3,0,0,0,0,0,0,2,0,Completed,GER,2015,84,193,Right-Handed,FRA,2018,86,196,Right-Handed
37,Bastad,Nordea Open,2021-07-16,ATP250,Outdoor,Clay,Quarterfinals,3,Coria,Garin,77,18,933,2610,6,4,4,6,6,2,0,0,0,0,2,1,Completed,ARG,2010,73,180,Right-Handed,CHI,2013,85,185,Right-Handed
37,Bastad,Nordea Open,2021-07-16,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud,Laaksonen,16,134,2725,581,0,0,0,0,0,0,0,0,0,0,0,0,Retired,NOR,2015,77,183,Right-Handed,SUI,2009,78,185,Right-Handed
37,Bastad,Nordea Open,2021-07-17,ATP250,Outdoor,Clay,Semifinals,3,Coria,Hanfmann,77,107,933,747,6,2,6,1,0,0,0,0,0,0,2,0,Completed,ARG,2010,73,180,Right-Handed,GER,2015,84,193,Right-Handed
37,Bastad,Nordea Open,2021-07-17,ATP250,Outdoor,Clay,Semifinals,3,Ruud,Carballes Baena,16,97,2725,796,6,1,6,4,0,0,0,0,0,0,2,0,Completed,NOR,2015,77,183,Right-Handed,ESP,2011,76,180,Right-Handed
37,Bastad,Nordea Open,2021-07-18,ATP250,Outdoor,Clay,The Final,3,Ruud,Coria,16,77,2725,933,6,3,6,3,0,0,0,0,0,0,2,0,Completed,NOR,2015,77,183,Right-Handed,ARG,2010,73,180,Right-Handed
38,Hamburg,European Open,2021-07-12,ATP250,Outdoor,Clay,1st Round,3,Baez,Moutet,164,89,440,848,6,1,6,2,0,0,0,0,0,0,2,0,Completed,ARG,2018,70,70,Right-Handed,FRA,2016,71,175,Left-Handed
38,Hamburg,European Open,2021-07-12,ATP250,Outdoor,Clay,1st Round,3,Kohlschreiber,Munar,117,66,697,1022,7,6,6,4,0,0,0,0,0,0,2,0,Completed,GER,2001,70,178,Right-Handed,ESP,2014,78,183,Right-Handed
38,Hamburg,European Open,2021-07-12,ATP250,Outdoor,Clay,1st Round,3,Paire,Berankis,51,84,1297,873,6,6,0,0,0,0,0,0,0,0,0,0,Retired,FRA,2007,80,196,Right-Handed,LTU,2007,70,175,Right-Handed
